gene_callers_id	DSS3_ac_a	DSS3_ac_b	DSS3_glc_a	DSS3_glc_ac_19_a	DSS3_glc_ac_19_b	DSS3_glc_ac_19_c	DSS3_glc_ac_34_a	DSS3_glc_ac_34_b	DSS3_glc_ac_34_c	DSS3_glc_b	DSS3_glc_c
4174	10.282191780821918	11.616438356164384	11.032191780821918	12.186986301369863	9.22054794520548	9.37945205479452	7.426027397260274	8.06986301369863	9.856164383561644	12.234931506849316	12.88082191780822
4175	57.250797024442086	76.69287991498406	66.85547290116897	54.24017003188098	40.24760892667375	46.51009564293305	44.04144527098831	53.379383634431456	63.89160467587673	71.33581296493092	68.403825717322
4176	27.95382585751979	33.556728232189975	29.38258575197889	23.828496042216358	22.885224274406333	21.7532981530343	22.20712401055409	25.240105540897098	32.53693931398417	29.631926121372032	28.905013192612138
4177	19.90161414296695	24.6325903151422	10.568024596464259	15.109915449654112	12.081475787855496	11.525749423520368	10.123750960799384	9.454265949269793	14.321291314373559	9.90238278247502	10.176787086856264
4178	28.153241650294696	24.856581532416502	11.455795677799607	26.275049115913557	21.856581532416502	22.341846758349707	19.57956777996071	18.00392927308448	22.88212180746562	12.337917485265226	10.658153241650295
4179	57.652261306532665	65.64120603015076	44.6713567839196	38.370854271356784	28.86532663316583	30.275376884422112	32.52462311557789	35.7678391959799	49.35477386934674	48.75075376884422	45.153768844221105
4180	201.06674208144796	260.21380090497735	134.66176470588235	237.10294117647058	191.99660633484163	182.789592760181	163.7443438914027	146.63800904977376	224.56334841628959	166.14253393665157	154.9943438914027
4181	197.11404087013844	210.88925510876732	197.4897824653922	196.75807514831905	153.96242584047462	148.20237310481212	140.1529334212261	135.64139749505603	199.14897824653923	198.17732366512854	202.50296638101517
4182	13.539900249376558	13.709476309226932	9.261845386533667	14.023067331670823	10.049875311720697	11.178304239401497	6.285536159600998	6.960099750623441	9.51496259351621	10.920822942643392	10.473815461346634
4183	54.37752808988764	63.48876404494382	34.57303370786517	42.73932584269663	30.085393258426965	31.023595505617976	26.151685393258425	26.847191011235957	36.53370786516854	34.61685393258427	30.80112359550562
4184	116.37452229299363	133.42420382165605	84.61656050955413	71.9796178343949	60.496815286624205	58.55031847133758	53.69299363057325	50.978343949044586	77.54904458598726	109.4687898089172	82.67770700636943
4185	170.60826446280993	161.55206611570247	126.3801652892562	116.39669421487604	90.06611570247934	92.24628099173553	66.09256198347107	84.50247933884297	98.07272727272728	129.7900826446281	109.94049586776859
4186	5.797713717693837	6.833001988071571	5.1585487077534795	5.4458250497017895	3.731113320079523	3.8802186878727634	4.960735586481113	5.6272365805168985	5.651590457256461	6.520377733598409	4.944333996023857
4187	6.687068965517241	5.302586206896552	5.135344827586207	6.31551724137931	4.36551724137931	4.0681034482758625	3.0232758620689655	3.45	5.475862068965517	4.416379310344827	3.825
4188	84.60845383759732	109.99666295884316	46.24582869855395	82.81979977753059	66.48720800889878	58.301446051167964	45.982202447163516	57.38820912124583	65.74860956618465	52.37152391546162	51.00889877641824
4189	185.4348641049672	216.23711340206185	141.0037488284911	142.13870665417056	114.8331771321462	108.37207122774133	125.58669165885661	118.94751640112464	175.12183692596065	155.63074039362698	136.76288659793815
4190	172.71428571428572	162.5172054223149	192.24504692387904	158.32533889468195	118.7466110531804	113.44108446298227	117.77997914494264	117.34827945776851	163.67049009384775	230.281543274244	201.39311783107402
4191	233.44764795144158	296.0273141122914	194.6980273141123	375.0030349013657	285.040971168437	294.6889226100152	184.07283763277692	183.0	248.051593323217	232.88012139605462	218.3156297420334
4192	271.49668874172187	286.33112582781456	107.14039735099338	328.1774834437086	195.9364238410596	205.97218543046358	139.6384105960265	104.81059602649006	156.041059602649	113.04768211920529	102.20927152317881
4193	320.18225806451613	346.1241935483871	258.0064516129032	434.6629032258065	304.7241935483871	293.7790322580645	262.3822580645161	238.71451612903226	306.8048387096774	227.28548387096774	247.23548387096776
4194	39.8696925329429	45.33528550512445	22.764275256222547	62.65300146412884	40.096632503660324	37.20790629575403	17.84187408491947	15.989751098096633	19.2298682284041	22.797950219619327	20.76866764275256
4195	30.77146814404432	32.353185595567865	28.76869806094183	41.337950138504155	28.394736842105264	25.80747922437673	29.951523545706372	25.265927977839336	38.8601108033241	23.78808864265928	26.457063711911356
4196	11.53452685421995	15.675191815856778	15.937340153452686	21.82225063938619	14.705882352941176	13.70076726342711	11.313299232736572	12.535805626598465	14.346547314578006	18.785166240409207	20.054987212276213
4197	13.307142857142857	17.544897959183672	9.728571428571428	14.101020408163265	9.373469387755103	10.039795918367346	9.840816326530613	10.45204081632653	11.820408163265306	12.11530612244898	11.514285714285714
4198	14.50402761795167	12.306098964326813	11.926352128883774	15.553509781357883	10.447640966628308	13.739930955120828	10.185270425776755	10.277330264672036	12.699654775604143	11.178365937859608	11.491369390103568
4199	30.18786857624263	31.767481044650378	32.14743049705139	26.164279696714406	22.25273799494524	18.78854254422915	23.712721145745576	21.877843302443132	27.07329401853412	28.288121314237575	28.887952822240944
4200	159.92350486787205	195.39777468706538	118.08066759388039	131.03755215577192	104.88595271210013	99.6230876216968	146.46036161335186	121.24617524339361	177.64394993045897	133.42002781641168	124.35465924895688
4201	24.632887189292543	26.31357552581262	14.476099426386233	30.449330783938816	21.665391969407267	21.52581261950287	10.931166347992352	11.54110898661568	14.880497131931167	16.42734225621415	15.419694072657744
4202	109.73199635369188	108.51321786690976	80.07292616226071	105.17866909753874	81.79216043755697	79.97174111212398	51.48313582497721	51.956244302643576	73.77939835916135	99.42114858705561	85.42844120328168
4203	50.93267023718439	51.75286916602907	39.82402448355011	48.29533282325937	28.774292272379494	29.05432287681714	30.344299923488904	25.691660290742156	35.78423871461362	42.363427697016064	38.80872226472839
4204	405.76052249637155	475.489114658926	372.899854862119	526.2612481857765	418.22641509433964	390.86937590711176	347.8679245283019	361.6719883889695	505.6240928882438	426.2656023222061	396.16835994194486
4205	211.8811493252068	276.7501088376143	158.9420983892033	211.29429690901176	156.5010883761428	149.85111014366566	136.077492381367	128.73269481932957	183.35959947757945	193.5520243796256	163.0069656073139
4206	23.646217986896964	24.344848123883263	16.490172721858247	23.6605122096486	17.126265634306133	14.868374032162	11.75818939845146	10.436569386539606	15.394877903513997	18.921381774865992	18.746277546158428
4207	21.87681459975114	22.072583990045626	13.825383658233099	18.545831605143093	14.715470759021153	15.274989630858565	14.834508502695977	14.724180837826628	19.748652011613437	13.79427623392783	13.216092907507258
4208	23.883701542309296	24.27511463109629	14.812838682784493	20.144643601500626	14.714047519799916	15.179241350562734	14.561067111296374	16.70154230929554	19.038766152563568	15.295539808253439	15.328470195914965
4209	47.242823894491856	48.43599689681924	28.220325833979828	34.92862684251357	26.164468580294802	27.87276958882855	31.166795965865013	31.251357641582622	39.112490302560126	29.069821567106285	26.25290923196276
4210	17.957253886010363	18.167098445595855	13.607512953367875	16.28886010362694	13.023963730569948	12.958549222797927	14.880181347150259	14.847150259067357	17.460492227979273	11.624352331606218	14.705310880829016
4211	238.13741339491918	228.94226327944574	65.98383371824481	158.4757505773672	123.97228637413394	108.10969976905312	157.25173210161662	140.5635103926097	185.02771362586606	70.09699769053118	67.91454965357968
4212	1621.1057388160868	1847.0501581563487	245.15228197017623	1127.50745594216	841.1545413465883	876.0171712607321	181.33709896068686	141.5210122006326	214.8097605061003	324.49480343425216	255.77541798463625
4213	404.98972809667674	487.2990936555891	209.74561933534744	224.4084592145015	167.53172205438065	161.29003021148037	182.17099697885197	157.73172205438067	243.2036253776435	262.81510574018125	205.5323262839879
4214	39.60262008733624	48.09825327510917	33.04585152838428	33.86026200873363	22.980349344978166	25.943231441048034	28.028384279475983	21.475982532751093	32.28384279475983	36.29475982532751	37.27292576419214
4215	5.655574043261232	6.756239600665557	5.3885191347753745	4.737936772046589	3.6622296173044924	5.070715474209651	4.871880199667221	5.527454242928453	6.262063227953411	5.892678868552412	4.709650582362729
4216	28.543514644351465	29.514644351464437	20.3744769874477	23.928451882845188	17.8510460251046	16.72970711297071	16.594560669456065	16.289121338912135	19.710878661087865	22.709205020920503	24.297907949790794
4217	25.44031830238727	38.610079575596814	28.546419098143236	35.148541114058354	28.522546419098145	26.583554376657826	22.97082228116711	27.79045092838196	34.37665782493369	32.0026525198939	33.46949602122016
4218	20.399132321041215	17.245119305856832	10.713665943600867	13.720173535791757	13.140997830802602	10.776572668112799	18.112798264642084	15.342733188720173	22.342733188720175	13.38177874186551	10.635574837310195
4219	255.78980322003576	403.8819320214669	262.04919499105546	485.1422182468694	386.7334525939177	386.36940966010735	263.63416815742397	243.7978533094812	374.8720930232558	378.5035778175313	321.2665474060823
4220	358.9786931818182	427.7698863636364	365.25	438.40767045454544	350.47159090909093	339.23153409090907	264.28267045454544	279.6036931818182	379.3536931818182	434.68892045454544	396.6761363636364
4221	339.6891651865009	361.43694493783306	212.32326820603907	319.35168738898756	246.3872113676732	243.93072824156306	173.22380106571936	210.60390763765542	252.01598579040854	273.39253996447604	224.46536412078152
4222	92.50278810408922	123.09758364312268	55.04368029739777	81.5418215613383	59.84851301115241	59.73048327137546	49.77973977695167	49.69144981412639	66.1096654275093	64.81319702602231	59.36895910780669
4223	137.45701357466064	158.40158371040724	102.21945701357465	96.82013574660634	89.1131221719457	88.55995475113122	97.21266968325791	107.01131221719457	137.80769230769232	119.15837104072398	108.20361990950227
4224	121.65194346289752	137.15901060070672	139.3303886925795	172.3303886925795	112.72968197879858	109.89929328621908	108.81978798586573	104.30212014134275	139.48939929328623	123.34098939929329	139.2190812720848
4225	53.201574803149605	58.333858267716536	61.44094488188976	93.31811023622048	70.43622047244095	58.36220472440945	57.0503937007874	58.60472440944882	73.00629921259842	71.49606299212599	79.06141732283464
